org_list	MBE035	MBE036	MBE037	MBE038	MBM135	MBM137	MBS1533	MBS1558	MBS1559	MBS1563	MBS1567	MBS1579	MBS1587	MBS1592	MBS1594	MBS1605	MHS232	MHS236	MHS238	MHS239	MHS243	MHS246	MHS253	MHS266	MHS267	MHS276	MHS279	MHS283	MHS287	MHS289
Clostridium bartlettii	0	0.14852993411116705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13159738246679129	0.13973799653323526	0	0.1405793911058794	0
Flavonifractor plautii	0	0.37091720077690105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11360548631867529	0	0	0	0	0	0	0.13449229640141522	0.11829329793114421	0	0	0	0
Weissella confusa	0	0	0.11538687011819408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21097872064304454	0	0	0	0	0	0.5178507195068403	0	0	0	0	0	0
Clostridium bolteae	0	1.2305630056492103	0	0	0	0	0	0	0.2567989663544982	0	0.1633606263092993	0	0	0.6821472070019438	0	0	0.36131953774104153	0	0	0	0	0	0	0	0.15468694439347863	0.4984994042434983	3.0809398900469116	0	0	0
Veillonella atypica	0	0	0	0	0	0	0	0	0	0	0	0.1464486777709999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1625661021506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15186694920132787
Parabacteroides merdae	0	0	0.8076064910473829	0.1370277271380228	0	0	1.7664199595494146	2.693028831019184	10.983335295604787	3.975077430632394	0	2.061862140440506	0	0.319965805367023	0.8116703314643354	1.9108980033948995	0	1.1810610884226833	0	0.3509961243248788	0	0.28986395022353617	0.7113689140190751	0	0	1.443230724319584	0	0.20803295529930035	0.3293739441209088	0.21936337106858472
Clostridium hathewayi	0	0.22942273620179857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1261370687452601	0	0	0	0	0	0	0	0.6841307506854934	0.4375569259208707	0	0	0
Bacteroides finegoldii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15354303824416657	0	0	0	0	0	0	0	0
Bifidobacterium breve	0	6.510486624002263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22827554881436626	1.3903037240446838	0	0	0	0	0	0.26447885224580725	4.95291484618742	0.15025126304936592	0	0	0
Bacteroides fragilis	0	3.699459235090466	0	0	0	0	2.1178466935900877	0.8297001528325872	2.559856631478627	0	0.8161748604199425	0	3.7346132669977528	0.12385609433886824	0	1.197633262042267	0	0	0	0	0	0	0	0	0	6.780015851847007	1.0849369415078436	0	0	0
Clostridium nexile	0	2.0744167480006532	0	0	0	0	0.4277931685637424	0	0.22594009281594676	0.1315438703154556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16204099691496937	0	0	0
Bifidobacterium dentium	0	1.7260754530454874	0	0	0	0	0	0	0	0	0	0	0	0.9495464766315364	0.8838502739570702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium sp KLE 1755	0	1.4216580337060387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blautia producta	0	0.8228479842373274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7989920389488684	0	0	0	0
Clostridium symbiosum	0	0.6247577468420656	0	0	0	0	0	0	0	0	0	0	0	0.20969785607688435	0	0	0	0	0	0	0	0	0	0	0	4.60575697414647	0	0	0	0
Eubacterium dolichum	0	0.5590128441101998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseburia unclassified	0	0.45618829935993327	0	0	0	0	0	0	0	0	0	0	0.11284134978176731	0	0	0	0.1898920329596873	1.1834132948328513	0	0	0	0	0	0.15838738617147122	0	0	0	0	0	0
Anaerostipes unclassified	0	0.3804789977143279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41401911734510344	0	0	0	0	0	0	0	0	1.3633658405213749	0.16223196447118973	0	0	0
Desulfovibrio desulfuricans	0	0.25281391102556716	0	0	0	0	0	0	0	0	0	0	0	0.11540282710541659	0	0.6375628753921793	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12371298141584305
Clostridium clostridioforme	0	0.24589922208239628	0	0	0	0	0	0	0.5279473596091115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.119148877753028	0	0	0	0
Coprobacillus unclassified	0	0.24298035775412916	0	0	0	0	0	0	0	0	0	0	0	0.13627722170230738	0	0	0.14665678528528453	0	0.40976147075615627	0	0.5825175385103145	0	0	0	0.2216540208254517	0	0	0	0	0
Holdemania unclassified	0	0.20801437611137016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erysipelotrichaceae bacterium 3 1 53	0	0.1793491153979051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12544558258874414	0	0	0
Clostridium asparagiforme	0	0.17051200201784109	0	0	0	0	0	0	0.19699785650999022	0	0.17229828975479286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4952389950591174	0	0	0	0
Anaerotruncus colihominis	0	0.16421128108854716	0	0	0	0	0	0	0	0	0	0	0	0.3758811744622433	0	0	0	0	0	0	0.1072550472249766	0	0	0	0	0	0	0	0.4541148319876521	0
Clostridiales bacterium 1 7 47FAA	0	0.15910830103878354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22617594303297084	0	0	0
Bifidobacterium pseudolongum	0	0.12908425865526307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus australis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1624796218082591	0	0
Clostridium ramosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1901632148927654	0	0.10787174605434066	0	0	0	0	0.19481701937631907	0	0	0	0
Eubacterium limosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17465830054823245	0	0	0	0	0	0	0
Dorea unclassified	0	0	0	0	0	0	0	0	0	0	0	0.11855995811529349	0	0	0	0	0	0	0.13815997061314733	0	0	0	0	0	0	0.10314198466255069	0.24197599557920155	0	0	0
Eubacterium siraeum	0	0	0	1.5795093516804348	0	0	3.543885285281354	0	0	0	0	0	0	0	0.5811921686785376	0	0	0	0	0.17456553231844357	6.22571621986668	0.15942768313697767	0	0	0	0	2.1873725417198777	0.16766578693939627	0	2.357856728691696
Parabacteroides goldsteinii	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3737095067696159	0.6763025945836924	0	0	0	0	0	0.10277639834943086	0	0	0	0	0	0	0	0	0
Streptococcus anginosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12118717563250835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium bifidum	0	0	9.761188701169749	0	0	0	0	0	0	0	0	0.5169080550923183	0.4376765854355825	0	0	1.774274496807178	4.329841048664122	3.897808798063079	0	0	0	0	6.156649457776311	4.527644049464988	17.65592703785309	0	0	0	12.223927638522767	3.156574540345611
Megasphaera unclassified	0	0	9.723170063502911	0.25770825139958414	0	0	0.2024983800129599	0	0	1.1576507591118546	0	0.1938341938175922	0	0	0	0.7383739263471326	6.4501742779032565	0	0	0.4788033939220949	0	0	0	1.4489275236990726	0	0	0	0	0.9622448411551238	0
Acidaminococcus unclassified	0	0	5.31309953395165	0.23171831921674785	0	0	4.7141418323198865	0	0	0	0	1.6464568773582673	1.3330461223224457	0	0	6.4040359221186325	0	2.600952238043288	0	0.11002838539755572	0	0	0	0.64580443916249	0	0	0	0	2.3539747291712274	0
Lactobacillus ruminis	0	0	4.938714504719869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7764249215696931	0	0	0	0	0	0
Prevotella copri	0	0	3.346869472019471	0	1.2924258995688145	14.272859452421342	0	0	0	0	0	0	0	0	2.2915007611969695	0.19965949840912775	0	0	0	0.6993771106089867	0	0	0.1272660766360079	1.2489813882352605	0	0	0	44.63562489043847	0	0.5618914674187117
Catenibacterium mitsuokai	0	0	1.983380104792045	0.9220064752694286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5711165504180373	0	0	0.7297087436781707	0	0	0	0	1.9487748417815254	0	0
Ruminococcus sp 5 1 39BFAA	0	0	1.7811051028387894	2.7593957290282	1.1073969573063258	3.9202281151772698	0	0	0	0	0	0	0	0	0	0	6.119840841821047	5.212590793139667	0	4.768815715479469	8.445184977297396	3.058729961076991	3.142746794626683	2.0956582048859573	4.416843513600842	0	0	0	2.0599991299977094	0
Bacteroides coprophilus	0	0	0.8229277378676908	0	0	0	0	0	0	0	0	3.5257111724741677	0	0	0	0	0	0	0	0	0	0	0	0	0.3022702437646234	0	0	0	0	0
Bacteroides vulgatus	0	0	0.29360304417324756	0	0.5236647221041987	0.5328668063111487	0	0.10620364075660974	0	2.3656363576258497	0	0.9271506150803974	1.6837345255583516	0	2.6072778947004283	0.3318317393249797	2.5793129682031743	2.9956058350941084	0	0.47156615143717046	0.11659651801731125	0.6616911625889224	0	0	0.697821494736808	16.138106895391942	20.647683553492122	0.4986907207677708	0.8750215345846697	0
Paraprevotella unclassified	0	0	0.21850048681534576	0	0	0	0	0	0	0	0	0	0	0	1.2858164895766437	0	0	0	0	0.4218379838866952	0	0	0	0	0	0	0	0.17431782720506542	0	0.22562770504754043
Slackia piriformis	0	0	0.1167279872138709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megamonas hypermegale	0	0	0	0	0	0.35574009182485117	0	0	0	0	0	0.10630106900347482	0	0	0	0	0	0	0	0.3165736096486836	0.37926978005891193	0	0	0	0	0	0	0.348120070742123	0	0
Bifidobacterium pseudocatenulatum	0	0	0	0.18567554891615218	0	1.4411465306838558	0	0	0	0	0	0	0	0	0	0	2.198953777635622	0	1.012647731127566	0.6697895604500308	2.7883279333431465	0	0	0	0.44276004617775194	0	3.6072565259141967	0.6368064868917401	0.37333035355858823	1.2926965886589565
Paraprevotella clara	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5075051057497858	0	0	0	0	0.1337268068677985	0	0	0	0	0	0	0	0	0	0
Bifidobacterium catenulatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2312822203016045	0	0	0	0	0	0	0	0	0	0	0
Peptostreptococcaceae noname unclassified	0	0	0	0.16920718085468914	0	0	0	0	0	0	0	0	0	0	0	0	0.1668365975020419	0	0.9501133279195076	0	0	0	0	0	0	0	0	0	0.5514476057344304	0.1847013999111216
Eubacterium ventriosum	0	0	0	0	0	0	0	0	0	0	0	0.13497937854417036	0	0	0	0	0	0	0	0	0.1607865275771541	0.23578747795768681	0	0	0	0	0.30057288256681297	0	0	0
Sutterella wadsworthensis	0	0	0	0	0	0	0.2575411214892099	1.0620667254766758	0	0	11.337821283414018	0	0	0	0	0.4322381297643085	0	0	0	0	0.5180067970320812	1.6304483175539157	0	0	0	1.2779491763782447	0	1.2762717679930107	0	0
Bacteroides faecis	0	0	0	0	0	0	0	0	0	0	0	0.3706010985827266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanobrevibacter smithii	0	0	0	2.6566072637518703	0	0	1.4966777993048783	0	0	0	0	0	0	0	0.4528138292562017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.62828467610906
Alistipes putredinis	0	0	0	1.881887167950597	2.2787891907959894	0	14.083312333501333	0	0	18.180288901152746	0	3.9474938923197804	0.15878397391795462	17.649539109198148	0.4181601741300653	8.880993287794862	0	2.355278472850266	0	1.1868874951396953	3.8895195167992807	1.143719898936747	0	1.241551095072535	0.15480872116529004	0	2.5147009840055623	0	3.2063538964492446	0.3236132597167486
Eubacterium biforme	0	0	0	0.8907963430327747	0	4.2502163552668035	0.7605348248123106	0	0	0	0	0	0	0	2.0378898169536486	0	0	0	0	0.7318230674636689	0	0	2.6900878329139353	2.7155991167518914	0	0	0	0.11431804152611956	0	0
Eubacterium cylindroides	0	0	0	0.7541926940422575	0	0	0	0	0	0	0	0	0	2.2819762338370584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides eggerthii	0	0	0	0.5683858828423535	0.4538737235274827	0	2.488060777331963	46.563015120249425	0	0	7.139156278490702	0	0	0	0	11.81099845025139	0	0	0	0	1.4995486977747081	0.4128389696047045	0	0	0.22947817841433654	0	0	0	2.4820212201467786	0
Methanobrevibacter unclassified	0	0	0	0.5438196415832857	0	0	0.36619479771434554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.926196398952181
Phascolarctobacterium succinatutens	0	0	0	0.36784740456600906	0	0	0	0	0	0	0	4.216318879316855	0	0	1.2247528246623165	0	0	0	0	0	1.1114530475840774	0	0	0	0	0	0	3.139995523520623	0	0
Akkermansia muciniphila	0	0	0	0.3499048600870269	0	0	0	0	0.23911317093838458	0	0	0	0	0.6683053624564119	8.809048144203711	0	0	0.7053983137113357	0	0	5.417001638599119	0	0.5166106457198095	0	0	0	0	0	0	11.002028446168
Enterobacter aerogenes	0	0	0	0.2935327577650476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanosphaera stadtmanae	0	0	0	0.24134085432562236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9491024387143557
Bacteroides massiliensis	0	0	0	0.14769026341816077	0.43295257927821246	0.4647857937756278	0	0	0	0	0	1.0469860645483657	0	0	0	2.0423115058439554	0	2.4161519525340966	0	0.1482823813892992	0.877794959973213	0.956053953959181	0	0	0.5972846215421486	0	0	0.28011357398352676	0	0
Adlercreutzia equolifaciens	0	0	0	0.1322114110342105	0.18568525228961327	0	0	0	0	0	0	0	0	0	0	0.31265083088437845	0.6760237092613735	0	0	0	1.1714345911023905	2.028776516049214	0.15137187590662285	1.6531384438686136	0	0	0	0	1.3565343408054498	0.23150622915421035
Barnesiella intestinihominis	0	0	0	0.12388130456535272	0	0	1.9760364644355572	0.5967474339173136	0	0	0	0	0	0	0	0	0	0	0	0	0	1.107528328640346	0	0.23902133471272147	0	0	0	0	0	0
Alistipes shahii	0	0	0	0	0.2905534975468141	0.6587443828837043	3.7353894350663377	5.151619365504747	0	0	0	0	0	0	10.38432279161592	0	0	0.5499093589426426	0	0.45338181947925105	0.2813157643587707	2.1648363345691757	0	0.32198615604063496	0	0	0	0.11701727367039565	0.7374739696430039	0.21756630929504317
Coprobacter fastidiosus	0	0	0	0	0	0	0	0	0	0.16086120999535272	0	0	0	0	0	0	0	0.24255100840711014	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae bacterium 3 1 46FAA	0	0	0	0	0	0	0.1385273008725021	0	0.6984368048704085	0	0.28737323996683944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oxalobacter formigenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21137227275577933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae bacterium 2 1 58FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18554041942273608	0.11743898679207948	0	0	0	0	0	0	0.27353117052121734	0	0.14948893527120002	0	0
Bacteroides clarus	0	0	0	0	0	0	0.4799722965852637	0.14093786030941854	2.3628080702799434	0	2.656299922854386	0	0	0	0	0	0	0	0	0	0.6061138510961468	0.6826891019590043	0	0	0	0	0	0	0	0
Clostridium perfringens	0	0	0	0	0.5285113192275817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dialister succinatiphilus	0	0	0	0	0.39870329293963885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6560236368821838	0	0	0	0	0	0
Blautia hydrogenotrophica	0	0	0	0	0.15148645133774158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella unclassified	0	0	0	0	0	0	0	0.21450932331333128	0	0	0	0	0	0	0	2.5381521521515444	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mitsuokella unclassified	0	0	0	0	0	0	0	0	0	0.33146790807740223	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10625319222697692	0	0	0	0	0	0
Alistipes finegoldii	0	0	0	0	0	0	0.9712660935076157	0	0	0	0	0	0	0	0.15020629848894487	0.1447066003873208	0	0.35456469987062866	0	0	0	0.1399460942426884	0	0	0	0	0	0	0.24478700812803192	0
Alistipes senegalensis	0	0	0	0	0	0	0.21034263544073467	0	0	0	0	0	0	0.506607451174517	2.846313264794081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mitsuokella multacida	0	0	0	0	0	0	0	0	0	0.6868749404175619	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3585981622136818	0	0	0	0	0	0
Lachnospiraceae bacterium 3 1 57FAA CT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1446290091370381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella stercorea	0	0	0	0	0	3.9761307114710194	0	0	0	0	49.313041256842205	0	0	0	0.5387095792069168	0	0	0	0	0.5520880762274222	0	0	0	0	0	0	0	0	0	0
Coprococcus sp ART55 1	0	0	0	0	0	1.1224202708312778	0	0	0	0	0	0	0	0	1.6100395664631513	0	0	0	0	10.053249481330957	0	0	0	0	0	0	0	0	0	0
Streptococcus thermophilus	0	0	0	0	0	0.7199215775162813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3569390693567992	0	0	0	0	0	0
Bacteroides coprocola	0	0	0	0	0	0.7092094588822149	0	0	0	0	0	6.8478599988297875	3.7957796061317945	0	0	0	0	0	0	0	0	1.9330255108393954	0	0	0	0	0	0	0	0
Desulfovibrio piger	0	0	0	0	0	0.33798159857598065	0.11402295145275201	0	0	0	0	0	0	0	0.8948047130993952	0	0	0	0	0.2974770202346813	0	0	0	0	0	0	0	0.10673592876129911	0	0
Ruminococcus lactaris	0	0	0	0	0	0.2602474601230692	0	0	0	0	0.3536659772235503	0	0	0	0	0	0	0	0	0	3.962077672509871	2.5642289910143683	0	0	0	0	0	0	0	0
Weissella unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6138329582558995	0	0	0.22091476496185775	0	0	0	0	0	0	0	0	0	0	0	0
Megamonas rupellensis	0	0	0	0	0	0	0	0	0	0	0.14962986217251495	0	0	0	0	0	0	0	7.156700532691919	0	0	0	0	0	0	0	0	0	0	0
Bacteroides barnesiae	0	0	0	0	0	0	1.7774346441592106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus reuteri	0	0	0	0	0	0	1.1580145995195676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides salyersiae	0	0	0	0	0	0	0.7360918385380191	0.24774785927759896	4.877720065701107	0	0	0	0	0.5987714043728457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2851234779649612	0
Streptococcus gallolyticus	0	0	0	0	0	0	0.6561049784328998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes sp AP11	0	0	0	0	0	0	0.41352623724464743	0	0	0	0	0	0	4.07466761814126	0	10.624533818440359	0	0	0	0	0	0	0	0	0	0	0	0	4.485267403518724	0
Odoribacter unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11952659980258636	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus vestibularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3202276904957243	0.300339034696503	0	0	0	0	0	0	0	1.0520073700365389	0	0	0	0	0	0
Streptococcus pasteurianus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1812936604149022	0	0	0.845705660285978	0	0	0	0	0	0	0	0	0	0	0	0	0
Weissella cibaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.422913874742917	0	0	0.22006310402024518	0	0	0	0	0	0.23059355013910934	0	0	0	0	0	0
Odoribacter splanchnicus	0	0	0	0	0	0	0	1.8347995243321953	1.5574553588315043	0.8507184315182834	0	0	0	0	0.4226208460245855	0	0	0	0	0	0.2520781739567882	0	0	0	0	0	0	0	0	0
Fusobacterium varium	0	0	0	0	0	0	0	0	1.2409465510721456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes unclassified	0	0	0	0	0	0	0	0	0.17684781322339746	0	0.7596405924353521	0	4.054864681743435	0	6.665690241435636	0	0	0	0	0	0	0	0	0	0	0	0	0.10964746006299016	0	0
Erwinia phage phiEa21 4	0	0	0	0	0	0	0	0	0.15805665559377677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae bacterium 5 1 57FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12406008628290206	0.8027369671451696	0	0	0	0
Clostridium scindens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.723538296988351	0	0	0	0
Ruminococcaceae bacterium D16	0	0	0	0	0	0	0	0	0	0.3716023351564338	0	0	0	0	0	1.1696105213352703	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides nordii	0	0	0	0	0	0	0	0	0	0	0	0.2799096142286526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella tanakaei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16680106454041846	0	0	0	0	1.7869707915258708	0	0.26687335138789925	0	0	0	0	0	0	0
Synergistes sp 3 1 syn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7149150340089249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae bacterium 1 1 57FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.354855180501956	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus crispatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.823159343190845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium sp L2 50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6964107168198586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp JC304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9246436747520811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus salivarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4426989270010539	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24518246371466845	0
Parascardovia denticolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11589655003948353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides sp 4 3 47FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.135178508096393	0	0	0	0	0	0	0	0	0	0	0	0	0
Dialister invisus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45501834821031034	0	0	0	0	0	0	0	0	0	0	0
Collinsella intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14234257173080378	0	0	0	0	0	0	0	0	0	0
Enterococcus faecium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2631180939840928	0	0	0	0	0	0	0	0	0
Lactobacillus plantarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7036809545370493	0	0	0	0	0	0	0
Streptococcus infantarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42963714516353246	0
Bacteroides sp 3 1 19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2632185871183355	0	0	0	0
Butyricicoccus pullicaecorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10834046989461309	0	0	0	0
Clostridium hylemonae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12929508648518584	0	0	0
Subdoligranulum sp 4 3 54A2FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8554819726500889	0
Prevotella salivae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0997611938419465
Ruminococcus champanellensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0446817581274657
Coprococcus eutactus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1684973852751195
Alloscardovia omnicolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1283122412091444
